,Date,Nasdaq_close,Dow_close,BTC_close,SP_close
1197,2015-10-04,,,239.92,
442,2015-10-05,4781.2598,16776.4297,241.46,1987.05
443,2015-10-06,4748.3599,16790.1895,247.07,1979.92
444,2015-10-07,4791.1499,16912.2891,245.13,1995.83
445,2015-10-08,4810.79,17050.75,244.05,2013.4301
446,2015-10-09,4830.4702,17084.4902,245.21,2014.89
1198,2015-10-10,,,245.86,
1199,2015-10-11,,,248.21,
447,2015-10-12,4838.6401,17131.8594,245.7,2017.46
448,2015-10-13,4796.6099,17081.8906,250.76,2003.6899
449,2015-10-14,4782.8501,16924.75,255.86,1994.24
450,2015-10-15,4870.1001,17141.75,256.05,2023.86
451,2015-10-16,4886.6899,17215.9707,269.63,2033.11
1200,2015-10-17,,,270.46,
1201,2015-10-18,,,266.15,
452,2015-10-19,4905.4702,17230.5391,264.64,2033.66
453,2015-10-20,4880.9702,17217.1094,271.41,2030.77
454,2015-10-21,4840.1201,17168.6094,269.04,2018.9399
455,2015-10-22,4920.0498,17489.1602,276.68,2052.51
456,2015-10-23,5031.8599,17646.6992,281.9,2075.1499
1202,2015-10-24,,,289.32,
1203,2015-10-25,,,282.3,
457,2015-10-26,5034.7002,17623.0508,288.74,2071.1799
458,2015-10-27,5030.1499,17581.4297,302.51,2065.8899
459,2015-10-28,5095.6899,17779.5195,306.78,2090.3501
460,2015-10-29,5074.27,17755.8008,334.91,2089.4099
461,2015-10-30,5053.75,17663.5391,326.87,2079.3601
1204,2015-10-31,,,317.93,
1205,2015-11-01,,,331.96,
462,2015-11-02,5127.1499,17828.7598,373.51,2104.05
463,2015-11-03,5145.1299,17918.1504,440.9,2109.79
464,2015-11-04,5142.48,17867.5801,388.05,2102.3101
465,2015-11-05,5127.7402,17863.4297,359.0,2099.9299
466,2015-11-06,5147.1201,17910.3301,383.16,2099.2
1206,2015-11-07,,,387.51,
1207,2015-11-08,,,366.02,
467,2015-11-09,5095.2998,17730.4805,379.58,2078.5801
468,2015-11-10,5083.2402,17758.2109,310.81,2081.72
469,2015-11-11,5067.02,17702.2207,328.4,2075.0
470,2015-11-12,5005.0801,17448.0703,339.5,2045.97
471,2015-11-13,4927.8799,17245.2402,338.0,2023.04
1208,2015-11-14,,,333.8,
1209,2015-11-15,,,322.33,
472,2015-11-16,4984.6201,17483.0098,335.6,2053.1899
473,2015-11-17,4986.02,17489.5,330.65,2050.4399
474,2015-11-18,5075.2002,17737.1602,334.31,2083.5801
475,2015-11-19,5073.6401,17732.75,316.73,2081.24
476,2015-11-20,5104.9199,17823.8105,324.99,2089.1699
1210,2015-11-21,,,325.88,
1211,2015-11-22,,,322.78,
477,2015-11-23,5102.48,17792.6797,321.75,2086.5901
478,2015-11-24,5102.8101,17812.1895,318.85,2089.1399
479,2015-11-25,5116.1401,17813.3906,332.29,2088.8701
1212,2015-11-26,,,352.4,
480,2015-11-27,5127.52,17813.3906,358.97,2090.1101
1213,2015-11-28,,,355.42,
1214,2015-11-29,,,377.25,
481,2015-11-30,5108.6699,17719.9199,378.01,2080.4099
482,2015-12-01,5156.3101,17888.3496,354.48,2102.6299
483,2015-12-02,5123.2202,17729.6797,368.58,2079.51
484,2015-12-03,5037.5298,17477.6699,359.34,2049.6201
485,2015-12-04,5142.27,17847.6309,371.23,2091.6899
1215,2015-12-05,,,398.0,
1216,2015-12-06,,,387.39,
486,2015-12-07,5101.8101,17730.5098,393.71,2077.0701
487,2015-12-08,5098.2402,17568.0,417.76,2063.5901
488,2015-12-09,5022.8701,17492.3008,411.83,2047.62
489,2015-12-10,5045.1699,17574.75,422.33,2052.23
490,2015-12-11,4933.4702,17265.2109,412.25,2012.37
1217,2015-12-12,,,434.41,
1218,2015-12-13,,,437.9,
491,2015-12-14,4952.23,17368.5,455.02,2021.9399
492,2015-12-15,4995.3599,17524.9102,452.85,2043.41
493,2015-12-16,5071.1299,17749.0898,454.49,2073.0701
494,2015-12-17,5002.5498,17495.8398,462.44,2041.89
495,2015-12-18,4923.0801,17128.5508,464.3,2005.55
1219,2015-12-19,,,459.19,
1220,2015-12-20,,,435.22,
496,2015-12-21,4968.9199,17251.6191,436.62,2021.15
497,2015-12-22,5001.1099,17417.2695,437.66,2038.97
498,2015-12-23,5045.9302,17602.6094,455.71,2064.29
499,2015-12-24,5048.4902,17552.1699,458.5,2060.99
1221,2015-12-25,,,442.66,
1222,2015-12-26,,,420.6,
1223,2015-12-27,,,428.68,
500,2015-12-28,5040.9902,17528.2695,422.31,2056.5
501,2015-12-29,5107.9399,17720.9805,432.48,2078.3601
502,2015-12-30,5065.8501,17603.8691,420.54,2063.3601
503,2015-12-31,5007.4102,17425.0293,435.99,2043.9399
1224,2016-01-01,,,435.72,
1225,2016-01-02,,,434.49,
1226,2016-01-03,,,433.39,
504,2016-01-04,4903.0898,17148.9395,433.78,2012.66
505,2016-01-05,4891.4302,17158.6602,431.31,2016.71
506,2016-01-06,4835.7598,16906.5098,443.51,1990.26
507,2016-01-07,4689.4302,16514.0996,458.52,1943.09
508,2016-01-08,4643.6299,16346.4502,449.74,1922.03
1227,2016-01-09,,,447.17,
1228,2016-01-10,,,451.53,
509,2016-01-11,4637.9902,16398.5703,447.57,1923.67
510,2016-01-12,4685.9199,16516.2207,432.78,1938.6801
511,2016-01-13,4526.0601,16151.4102,432.54,1890.28
512,2016-01-14,4615.0,16379.0498,416.12,1921.84
513,2016-01-15,4488.4199,15988.0801,369.09,1880.33
1229,2016-01-16,,,383.56,
1230,2016-01-17,,,376.05,
1231,2016-01-18,,,383.56,
514,2016-01-19,4476.9502,16016.0195,379.96,1881.33
515,2016-01-20,4471.6899,15766.7402,415.21,1859.33
516,2016-01-21,4472.0601,15882.6797,399.1,1868.99
517,2016-01-22,4591.1802,16093.5098,393.33,1906.9
1232,2016-01-23,,,390.09,
1233,2016-01-24,,,398.39,
518,2016-01-25,4518.4902,15885.2197,392.94,1877.08
519,2016-01-26,4567.6699,16167.2305,395.23,1903.63
520,2016-01-27,4468.1699,15944.46,383.42,1882.95
521,2016-01-28,4506.6802,16069.6396,375.17,1893.36
522,2016-01-29,4613.9502,16466.3008,379.41,1940.24
1234,2016-01-30,,,381.7,
1235,2016-01-31,,,374.63,
523,2016-02-01,4620.3701,16449.1797,373.91,1939.38
524,2016-02-02,4516.9502,16153.54,372.81,1903.03
525,2016-02-03,4504.2402,16336.6602,371.46,1912.53
526,2016-02-04,4509.5601,16416.5801,385.98,1915.45
527,2016-02-05,4363.1401,16204.9697,374.41,1880.05
1236,2016-02-06,,,376.64,
1237,2016-02-07,,,378.74,
528,2016-02-08,4283.75,16027.0498,371.35,1853.4399
529,2016-02-09,4268.7598,16014.3799,374.57,1852.21
530,2016-02-10,4283.5898,15914.7402,374.84,1851.86
531,2016-02-11,4266.8398,15660.1797,379.21,1829.08
532,2016-02-12,4337.5098,15973.8398,390.21,1864.78
1238,2016-02-13,,,397.05,
1239,2016-02-14,,,405.08,
1240,2016-02-15,,,399.73,
533,2016-02-16,4435.96,16196.4102,409.0,1895.58
534,2016-02-17,4534.0601,16453.8301,418.45,1926.8199
535,2016-02-18,4487.54,16413.4297,420.56,1917.83
536,2016-02-19,4504.4302,16391.9902,424.79,1917.78
1241,2016-02-20,,,439.23,
1242,2016-02-21,,,435.11,
537,2016-02-22,4570.6099,16620.6602,438.63,1945.5
538,2016-02-23,4503.5801,16431.7793,411.47,1921.27
539,2016-02-24,4542.6099,16484.9902,419.7,1929.8
540,2016-02-25,4582.2002,16697.2891,422.85,1951.7
541,2016-02-26,4590.4702,16639.9707,432.56,1948.05
1243,2016-02-27,,,426.31,
1244,2016-02-28,,,436.66,
542,2016-02-29,4557.9502,16516.5,435.19,1932.23
543,2016-03-01,4689.6001,16865.0801,432.86,1978.35
544,2016-03-02,4703.4199,16899.3203,414.46,1986.45
545,2016-03-03,4707.4199,16943.9004,420.28,1993.4
546,2016-03-04,4717.02,17006.7695,407.71,1999.99
1245,2016-03-05,,,397.65,
1246,2016-03-06,,,403.91,
547,2016-03-07,4708.25,17073.9492,414.71,2001.76
548,2016-03-08,4648.8198,16964.0996,410.21,1979.26
549,2016-03-09,4674.3799,17000.3594,412.03,1989.26
550,2016-03-10,4662.1602,16995.1309,417.89,1989.5699
551,2016-03-11,4748.4702,17213.3105,414.32,2022.1899
1247,2016-03-12,,,412.35,
1248,2016-03-13,,,415.13,
552,2016-03-14,4750.2798,17229.1309,416.11,2019.64
553,2016-03-15,4728.6699,17251.5293,414.88,2015.9301
554,2016-03-16,4763.9702,17325.7598,417.99,2027.22
555,2016-03-17,4774.9902,17481.4902,417.02,2040.59
556,2016-03-18,4795.6499,17602.3008,407.96,2049.5801
1249,2016-03-19,,,410.31,
1250,2016-03-20,,,408.94,
557,2016-03-21,4808.8701,17623.8691,416.0,2051.6001
558,2016-03-22,4821.6602,17582.5703,417.16,2049.8
559,2016-03-23,4768.8599,17502.5898,416.64,2036.71
560,2016-03-24,4773.5,17515.7305,413.87,2035.9399
1251,2016-03-25,,,417.2,
1252,2016-03-26,,,416.72,
1253,2016-03-27,,,422.97,
561,2016-03-28,4766.79,17535.3906,423.1,2037.05
562,2016-03-29,4846.6201,17633.1094,414.9,2055.01
563,2016-03-30,4869.29,17716.6602,414.8,2063.95
564,2016-03-31,4869.8501,17685.0898,416.66,2059.74
565,2016-04-01,4914.54,17792.75,418.79,2072.78
1254,2016-04-02,,,419.51,
1255,2016-04-03,,,419.71,
566,2016-04-04,4891.7998,17737.0,423.09,2066.1299
567,2016-04-05,4843.9302,17603.3203,422.06,2045.17
568,2016-04-06,4920.7202,17716.0508,420.05,2066.6599
569,2016-04-07,4848.3701,17541.9609,422.72,2041.91
570,2016-04-08,4850.6899,17576.9609,419.2,2047.6
1256,2016-04-09,,,420.92,
1257,2016-04-10,,,423.28,
571,2016-04-11,4833.3999,17556.4102,428.2,2041.99
572,2016-04-12,4872.0898,17721.25,428.39,2061.72
573,2016-04-13,4947.4199,17908.2793,425.75,2082.4199
574,2016-04-14,4945.8901,17926.4297,428.04,2082.78
575,2016-04-15,4938.2202,17897.4609,431.82,2080.73
1258,2016-04-16,,,433.69,
1259,2016-04-17,,,433.3,
576,2016-04-18,4960.02,18004.1602,431.08,2094.3401
577,2016-04-19,4940.3301,18053.5996,438.0,2100.8
578,2016-04-20,4948.1299,18096.2695,444.53,2102.3999
579,2016-04-21,4945.8901,17982.5195,448.27,2091.48
580,2016-04-22,4906.23,18003.75,448.51,2091.5801
1260,2016-04-23,,,459.27,
1261,2016-04-24,,,464.66,
581,2016-04-25,4895.79,17977.2402,467.77,2087.79
582,2016-04-26,4888.2798,17990.3203,468.8,2091.7
583,2016-04-27,4863.1401,18041.5508,442.78,2095.1499
584,2016-04-28,4805.29,17830.7598,450.3,2075.8101
585,2016-04-29,4775.3599,17773.6406,457.34,2065.3
1262,2016-04-30,,,454.19,
1263,2016-05-01,,,457.09,
586,2016-05-02,4817.5898,17891.1602,446.41,2081.4299
587,2016-05-03,4763.2202,17750.9102,451.0,2063.3701
588,2016-05-04,4725.6401,17651.2598,450.93,2051.1201
589,2016-05-05,4717.0898,17660.7109,449.35,2050.6299
590,2016-05-06,4736.1602,17740.6309,460.25,2057.1399
1264,2016-05-07,,,462.97,
1265,2016-05-08,,,461.48,
591,2016-05-09,4750.21,17705.9102,463.29,2058.6899
592,2016-05-10,4809.8799,17928.3496,456.44,2084.3899
593,2016-05-11,4760.6899,17711.1191,454.35,2064.46
594,2016-05-12,4737.3301,17720.5,455.85,2064.1101
595,2016-05-13,4717.6802,17535.3203,456.64,2046.61
1266,2016-05-14,,,460.0,
1267,2016-05-15,,,460.17,
596,2016-05-16,4775.46,17710.7109,457.0,2066.6599
597,2016-05-17,4715.73,17529.9805,456.21,2047.21
598,2016-05-18,4739.1201,17526.6191,456.2,2047.63
599,2016-05-19,4712.5298,17435.4004,440.72,2040.04
600,2016-05-20,4769.5601,17500.9395,446.15,2052.3201
1268,2016-05-21,,,445.99,
1269,2016-05-22,,,444.95,
601,2016-05-23,4765.7798,17492.9297,447.42,2048.04
602,2016-05-24,4861.0601,17706.0508,449.96,2076.0601
603,2016-05-25,4894.8901,17851.5098,450.64,2090.54
604,2016-05-26,4901.77,17828.2891,467.99,2090.1001
605,2016-05-27,4933.5,17873.2207,496.48,2099.0601
1270,2016-05-28,,,514.99,
1271,2016-05-29,,,528.52,
1272,2016-05-30,,,533.9,
606,2016-05-31,4948.0498,17787.1992,529.48,2096.95
607,2016-06-01,4952.25,17789.6699,536.55,2099.3301
608,2016-06-02,4971.3599,17838.5605,537.65,2105.26
609,2016-06-03,4942.52,17807.0605,573.55,2099.1299
1273,2016-06-04,,,580.79,
1274,2016-06-05,,,580.95,
610,2016-06-06,4968.71,17920.3301,587.9,2109.4099
611,2016-06-07,4961.75,17938.2793,575.8,2112.1299
612,2016-06-08,4974.6401,18005.0508,581.4,2119.1201
613,2016-06-09,4958.6201,17985.1895,575.54,2115.48
614,2016-06-10,4894.5498,17865.3398,585.7,2096.0701
1275,2016-06-11,,,637.0,
1276,2016-06-12,,,684.99,
615,2016-06-13,4848.4399,17732.4805,691.08,2079.0601
616,2016-06-14,4843.5498,17674.8203,683.06,2075.3201
617,2016-06-15,4834.9302,17640.1699,726.36,2071.5
618,2016-06-16,4844.9199,17733.0996,771.88,2077.99
619,2016-06-17,4800.3398,17675.1602,749.11,2071.22
1277,2016-06-18,,,748.07,
1278,2016-06-19,,,762.0,
620,2016-06-20,4837.21,17804.8691,700.48,2083.25
621,2016-06-21,4843.7598,17829.7305,662.17,2088.8999
622,2016-06-22,4833.3198,17780.8301,590.2,2085.45
623,2016-06-23,4910.04,18011.0703,680.86,2113.3201
624,2016-06-24,4707.98,17400.75,692.13,2037.41
1279,2016-06-25,,,661.64,
1280,2016-06-26,,,647.88,
625,2016-06-27,4594.4399,17140.2402,653.47,2000.54
626,2016-06-28,4691.8701,17409.7207,635.14,2036.09
627,2016-06-29,4779.25,17694.6797,637.19,2070.77
628,2016-06-30,4842.6699,17929.9902,682.03,2098.8601
629,2016-07-01,4862.5698,17949.3691,679.53,2102.95
1281,2016-07-02,,,693.56,
1282,2016-07-03,,,678.81,
1283,2016-07-04,,,678.31,
630,2016-07-05,4822.8999,17840.6191,679.66,2088.55
631,2016-07-06,4859.1602,17918.6191,648.71,2099.73
632,2016-07-07,4876.8101,17895.8809,641.05,2097.8999
633,2016-07-08,4956.7598,18146.7402,655.27,2129.8999
1284,2016-07-09,,,650.86,
1285,2016-07-10,,,661.15,
634,2016-07-11,4988.6401,18226.9297,649.68,2137.1599
635,2016-07-12,5022.8198,18347.6699,664.53,2152.1399
636,2016-07-13,5005.73,18372.1191,653.58,2152.4299
637,2016-07-14,5034.0601,18506.4102,665.98,2163.75
638,2016-07-15,5029.5898,18516.5508,669.03,2161.74
1286,2016-07-16,,,668.91,
1287,2016-07-17,,,682.72,
639,2016-07-18,5055.7798,18533.0508,675.16,2166.8899
640,2016-07-19,5036.3701,18559.0098,674.21,2163.78
641,2016-07-20,5089.9302,18595.0293,663.41,2173.02
642,2016-07-21,5073.8999,18517.2305,668.86,2165.1699
643,2016-07-22,5100.1602,18570.8496,661.9,2175.03
1288,2016-07-23,,,657.28,
1289,2016-07-24,,,660.79,
644,2016-07-25,5097.6299,18493.0605,658.27,2168.48
645,2016-07-26,5110.0498,18473.75,647.12,2169.1799
646,2016-07-27,5139.8101,18472.1699,657.92,2166.5801
647,2016-07-28,5154.98,18456.3496,658.9,2170.0601
648,2016-07-29,5162.1299,18432.2402,658.16,2173.6001
1290,2016-07-30,,,635.91,
1291,2016-07-31,,,626.5,
649,2016-08-01,5184.2002,18404.5098,598.0,2170.8401
650,2016-08-02,5137.73,18313.7695,548.99,2157.03
651,2016-08-03,5159.7402,18355.0,584.64,2163.79
652,2016-08-04,5166.25,18352.0508,579.97,2164.25
653,2016-08-05,5221.1201,18543.5293,583.0,2182.8701
1292,2016-08-06,,,592.79,
1293,2016-08-07,,,594.6,
654,2016-08-08,5213.1401,18529.2891,588.74,2180.8899
655,2016-08-09,5225.48,18533.0508,586.22,2181.74
656,2016-08-10,5204.5801,18495.6602,593.89,2175.49
657,2016-08-11,5228.3999,18613.5195,584.41,2185.79
658,2016-08-12,5232.8901,18576.4707,588.07,2184.05
1294,2016-08-13,,,583.37,
1295,2016-08-14,,,572.55,
659,2016-08-15,5262.02,18636.0508,568.54,2190.1499
660,2016-08-16,5227.1099,18552.0195,578.18,2178.1499
661,2016-08-17,5228.6602,18573.9395,574.46,2182.22
662,2016-08-18,5240.1499,18597.6992,575.06,2187.02
663,2016-08-19,5238.3799,18552.5703,574.34,2183.8701
1296,2016-08-20,,,582.16,
1297,2016-08-21,,,580.37,
664,2016-08-22,5244.6001,18529.4199,585.93,2182.6399
665,2016-08-23,5260.0801,18547.3008,579.15,2186.8999
666,2016-08-24,5217.6899,18481.4805,575.69,2175.4399
667,2016-08-25,5212.2002,18448.4102,576.66,2172.47
668,2016-08-26,5218.9199,18395.4004,576.92,2169.04
1298,2016-08-27,,,570.98,
1299,2016-08-28,,,574.98,
669,2016-08-29,5232.3301,18502.9902,573.23,2180.3799
670,2016-08-30,5222.9902,18454.3008,572.93,2176.1201
671,2016-08-31,5213.2202,18400.8809,571.98,2170.95
672,2016-09-01,5227.21,18419.3008,570.94,2170.8601
673,2016-09-02,5249.8999,18491.9609,575.19,2179.98
1300,2016-09-03,,,598.66,
1301,2016-09-04,,,609.6,
1302,2016-09-05,,,607.01,
674,2016-09-06,5275.9102,18538.1191,612.17,2186.48
675,2016-09-07,5283.9302,18526.1406,615.96,2186.1599
676,2016-09-08,5259.48,18479.9102,626.56,2181.3
677,2016-09-09,5125.9102,18085.4492,622.31,2127.8101
1303,2016-09-10,,,622.39,
1304,2016-09-11,,,608.86,
678,2016-09-12,5211.8901,18325.0703,608.53,2159.04
679,2016-09-13,5155.25,18066.75,609.17,2127.02
680,2016-09-14,5173.77,18034.7695,608.23,2125.77
681,2016-09-15,5249.6899,18212.4805,606.64,2147.26
682,2016-09-16,5244.5698,18123.8008,608.21,2139.1599
1305,2016-09-17,,,607.72,
1306,2016-09-18,,,611.82,
683,2016-09-19,5235.0298,18120.1699,609.29,2139.1201
684,2016-09-20,5241.3501,18129.9609,598.86,2139.76
685,2016-09-21,5295.1802,18293.6992,597.07,2163.1201
686,2016-09-22,5339.52,18392.4609,596.99,2177.1799
687,2016-09-23,5305.75,18261.4492,605.59,2164.6899
1307,2016-09-24,,,602.68,
1308,2016-09-25,,,602.24,
688,2016-09-26,5257.4902,18094.8301,605.56,2146.1001
689,2016-09-27,5305.71,18228.3008,604.5,2159.9299
690,2016-09-28,5318.5498,18339.2402,604.99,2171.3701
691,2016-09-29,5269.1499,18143.4492,605.54,2151.1299
692,2016-09-30,5312.0,18308.1504,612.51,2168.27
1309,2016-10-01,,,615.54,
1310,2016-10-02,,,613.92,
693,2016-10-03,5300.8701,18253.8496,610.59,2161.2
694,2016-10-04,5289.6602,18168.4492,609.74,2150.49
695,2016-10-05,5316.02,18281.0293,612.55,2159.73
696,2016-10-06,5306.8501,18268.5,612.34,2160.77
697,2016-10-07,5292.3999,18240.4902,619.64,2153.74
1311,2016-10-08,,,617.82,
1312,2016-10-09,,,618.96,
698,2016-10-10,5328.6699,18329.0391,631.08,2163.6599
699,2016-10-11,5246.79,18128.6602,638.51,2136.73
700,2016-10-12,5239.02,18144.1992,638.3,2139.1799
701,2016-10-13,5213.3301,18098.9395,634.17,2132.55
702,2016-10-14,5214.1602,18138.3809,639.1,2132.98
1313,2016-10-15,,,640.88,
1314,2016-10-16,,,640.25,
703,2016-10-17,5199.8198,18086.4004,639.12,2126.5
704,2016-10-18,5243.8398,18161.9395,636.95,2139.6001
705,2016-10-19,5246.4102,18202.6191,629.2,2144.29
706,2016-10-20,5241.8301,18162.3496,629.67,2141.3401
707,2016-10-21,5257.3999,18145.7109,630.87,2141.1599
1315,2016-10-22,,,649.68,
1316,2016-10-23,,,651.04,
708,2016-10-24,5309.8301,18223.0293,655.29,2151.3301
709,2016-10-25,5283.3999,18169.2695,657.75,2143.1599
710,2016-10-26,5250.27,18199.3301,688.69,2139.4299
711,2016-10-27,5215.9702,18169.6797,687.49,2133.04
712,2016-10-28,5190.1001,18161.1895,703.6,2126.4099
1317,2016-10-29,,,710.95,
1318,2016-10-30,,,698.23,
713,2016-10-31,5189.1401,18142.4199,710.01,2126.1499
714,2016-11-01,5153.5801,18037.0996,725.05,2111.72
715,2016-11-02,5105.5698,17959.6406,742.17,2097.9399
716,2016-11-03,5058.4102,17930.6699,703.55,2088.6599
717,2016-11-04,5046.3701,17888.2793,704.29,2085.1799
1319,2016-11-05,,,717.77,
1320,2016-11-06,,,710.18,
718,2016-11-07,5166.1699,18259.5996,707.35,2131.52
719,2016-11-08,5193.4902,18332.7402,744.99,2139.5601
720,2016-11-09,5251.0698,18589.6895,717.7,2163.26
721,2016-11-10,5208.7998,18807.8809,712.5,2167.48
722,2016-11-11,5237.1099,18847.6602,715.27,2164.45
1321,2016-11-12,,,691.93,
1322,2016-11-13,,,704.92,
723,2016-11-14,5218.3999,18868.6895,710.52,2164.2
724,2016-11-15,5275.6201,18923.0605,712.02,2180.3899
725,2016-11-16,5294.5801,18868.1406,748.0,2176.9399
726,2016-11-17,5333.9702,18903.8203,739.99,2187.1201
727,2016-11-18,5321.5098,18867.9297,748.85,2181.8999
1323,2016-11-19,,,750.93,
1324,2016-11-20,,,730.47,
728,2016-11-21,5368.8599,18956.6895,736.53,2198.1799
729,2016-11-22,5386.3501,19023.8691,742.5,2202.9399
730,2016-11-23,5380.6802,19083.1797,740.2,2204.72
1325,2016-11-24,,,732.21,
731,2016-11-25,5398.9199,19152.1406,738.94,2213.3501
1326,2016-11-26,,,730.91,
1327,2016-11-27,,,731.35,
732,2016-11-28,5368.8101,19097.9004,731.77,2201.72
733,2016-11-29,5379.9199,19121.5996,730.4,2204.6599
734,2016-11-30,5323.6802,19123.5801,746.42,2198.8101
735,2016-12-01,5251.1099,19191.9297,767.35,2191.0801
736,2016-12-02,5255.6499,19170.4199,763.01,2191.95
1328,2016-12-03,,,767.05,
1329,2016-12-04,,,754.86,
737,2016-12-05,5308.8901,19216.2402,755.61,2204.71
738,2016-12-06,5333.0,19251.7793,755.52,2212.23
739,2016-12-07,5393.7598,19549.6191,764.69,2241.3501
740,2016-12-08,5417.3599,19614.8105,768.52,2246.1899
741,2016-12-09,5444.5,19756.8496,772.36,2259.53
1330,2016-12-10,,,767.8,
1331,2016-12-11,,,772.31,
742,2016-12-12,5412.54,19796.4297,778.77,2256.96
743,2016-12-13,5463.8301,19911.2109,780.31,2271.72
744,2016-12-14,5436.6699,19792.5293,779.56,2253.28
745,2016-12-15,5456.8501,19852.2402,780.99,2262.03
746,2016-12-16,5437.1602,19843.4102,788.4,2258.0701
1332,2016-12-17,,,790.71,
1333,2016-12-18,,,794.97,
747,2016-12-19,5457.4399,19883.0605,789.02,2262.53
748,2016-12-20,5483.9399,19974.6191,808.65,2270.76
749,2016-12-21,5471.4302,19941.9609,845.92,2265.1799
750,2016-12-22,5447.4199,19918.8809,893.49,2260.96
751,2016-12-23,5462.6899,19933.8105,912.65,2263.79
1334,2016-12-24,,,876.46,
1335,2016-12-25,,,902.98,
1336,2016-12-26,,,898.95,
752,2016-12-27,5487.4399,19945.0391,942.73,2268.8799
753,2016-12-28,5438.5601,19833.6797,981.91,2249.9199
754,2016-12-29,5432.0898,19819.7793,950.49,2249.26
755,2016-12-30,5383.1201,19762.5996,953.71,2238.8301
1337,2016-12-31,,,966.92,
1338,2017-01-01,,,1003.64,
1339,2017-01-02,,,1018.8,
756,2017-01-03,5429.0801,19881.7598,1062.96,2257.8301
757,2017-01-04,5477.0,19942.1602,1163.01,2270.75
758,2017-01-05,5487.9399,19899.2891,982.38,2269.0
759,2017-01-06,5521.0601,19963.8008,831.36,2276.98
1340,2017-01-07,,,944.2,
1341,2017-01-08,,,901.02,
760,2017-01-09,5531.8198,19887.3809,900.42,2268.8999
761,2017-01-10,5551.8198,19855.5293,920.94,2268.8999
762,2017-01-11,5563.6499,19954.2793,777.41,2275.3201
763,2017-01-12,5547.4902,19891.0,792.52,2270.4399
764,2017-01-13,5574.1201,19885.7305,835.73,2274.6399
1342,2017-01-14,,,827.0,
1343,2017-01-15,,,838.28,
1344,2017-01-16,,,865.0,
765,2017-01-17,5538.73,19826.7695,904.41,2267.8899
766,2017-01-18,5555.6499,19804.7207,890.97,2271.8899
767,2017-01-19,5540.0801,19732.4004,897.04,2263.6899
768,2017-01-20,5555.3301,19827.25,914.99,2271.3101
1345,2017-01-21,,,938.99,
1346,2017-01-22,,,924.63,
769,2017-01-23,5552.9399,19799.8496,917.86,2265.2
770,2017-01-24,5600.96,19912.7109,901.05,2280.0701
771,2017-01-25,5656.3398,20068.5098,903.54,2298.3701
772,2017-01-26,5655.1802,20100.9102,914.75,2296.6799
773,2017-01-27,5660.7798,20093.7793,924.4,2294.6899
1347,2017-01-28,,,924.97,
1348,2017-01-29,,,920.49,
774,2017-01-30,5613.71,19971.1309,924.99,2280.8999
775,2017-01-31,5614.79,19864.0898,975.0,2278.8701
776,2017-02-01,5642.6499,19890.9395,987.01,2279.55
777,2017-02-02,5636.2002,19884.9102,1019.9,2280.8501
778,2017-02-03,5666.77,20071.4609,1008.35,2297.4199
1349,2017-02-04,,,1029.82,
1350,2017-02-05,,,1017.94,
779,2017-02-06,5663.5498,20052.4199,1039.37,2292.5601
780,2017-02-07,5674.2202,20090.2891,1067.19,2293.0801
781,2017-02-08,5682.4502,20054.3398,1074.3,2294.6699
782,2017-02-09,5715.1802,20172.4004,989.23,2307.8701
783,2017-02-10,5734.1299,20269.3691,1016.33,2316.1001
1351,2017-02-11,,,1011.82,
1352,2017-02-12,,,1018.73,
784,2017-02-13,5763.96,20412.1602,1005.85,2328.25
785,2017-02-14,5782.5698,20504.4102,1013.01,2337.5801
786,2017-02-15,5819.4399,20611.8594,1025.9,2349.25
787,2017-02-16,5814.8999,20619.7695,1042.5,2347.22
788,2017-02-17,5838.5801,20624.0508,1070.49,2351.1599
1353,2017-02-18,,,1061.0,
1354,2017-02-19,,,1055.27,
1355,2017-02-20,,,1091.46,
789,2017-02-21,5865.9502,20743.0,1115.52,2365.3799
790,2017-02-22,5860.6299,20775.5996,1132.15,2362.8201
791,2017-02-23,5835.5098,20810.3203,1210.98,2363.8101
792,2017-02-24,5845.3101,20821.7598,1180.99,2367.3401
1356,2017-02-25,,,1154.9,
1357,2017-02-26,,,1186.35,
793,2017-02-27,5861.8999,20837.4395,1199.17,2369.75
794,2017-02-28,5825.4399,20812.2402,1199.65,2363.6399
795,2017-03-01,5904.0298,21115.5508,1224.85,2395.96
796,2017-03-02,5861.2202,21002.9707,1269.36,2381.9199
797,2017-03-03,5870.75,21005.7109,1293.01,2383.1201
1358,2017-03-04,,,1265.5,
1359,2017-03-05,,,1278.11,
798,2017-03-06,5849.1802,20954.3398,1279.49,2375.3101
799,2017-03-07,5833.9302,20924.7598,1180.82,2368.3899
800,2017-03-08,5837.5498,20855.7305,1160.0,2362.98
801,2017-03-09,5838.8101,20858.1895,1204.94,2364.8701
802,2017-03-10,5861.73,20902.9805,1167.5,2372.6001
1360,2017-03-11,,,1181.64,
1361,2017-03-12,,,1246.74,
803,2017-03-13,5875.7798,20881.4805,1241.59,2373.47
804,2017-03-14,5856.8198,20837.3691,1247.2,2365.45
805,2017-03-15,5900.0498,20950.0996,1245.29,2385.26
806,2017-03-16,5900.7598,20934.5508,1128.96,2381.3799
807,2017-03-17,5901.0,20914.6191,1067.27,2378.25
1362,2017-03-18,,,1001.31,
1363,2017-03-19,,,1037.92,
